categoria,tamanio,tipo,precio,clasificacion,genero,v_android,calificacion
28,29.0,1,0.0,1,94,7,4.1
26,0.0,1,0.0,1,91,9,3.6
26,3.7,2,2.99,1,91,7,4.7
26,25.0,1,0.0,1,91,1,3.5
29,28.0,1,0.0,1,95,3,3.1
7,2.1,1,0.0,1,10,4,3.9
19,0.0,1,0.0,2,19,9,3.7
7,15.0,1,0.0,1,10,11,4.2
18,7.9,2,4.99,2,46,11,4.4
19,46.0,2,4.99,2,38,4,4.4
33,8.9,1,0.0,1,103,6,3.3
11,13.0,1,0.0,1,23,2,4.8
19,20.0,2,5.99,2,38,3,4.2
4,0.0,2,2.99,1,6,9,4.5
26,2.3,1,0.0,1,91,4,3.8
18,4.9,2,4.99,2,46,11,4.1
18,23.0,2,1.61,1,47,8,4.2
19,35.0,2,0.99,3,45,28,4.2
2,18.0,1,0.0,1,4,11,4.0
17,45.0,1,0.0,1,29,6,4.2
33,5.6,1,0.0,1,103,6,3.8
12,4.5,1,0.0,1,24,12,4.5
28,5.8,1,0.0,1,94,6,3.7
12,24.0,1,0.0,1,24,3,4.3
21,21.0,1,0.0,4,86,1,4.5
7,31.0,1,0.0,1,10,6,4.1
19,74.0,1,0.0,2,45,1,4.2
19,21.0,1,0.0,3,13,1,4.5
31,7.3,1,0.0,4,100,6,4.0
7,3.3,1,0.0,2,10,7,4.4
33,0.0,1,0.0,1,103,9,4.2
19,11.0,1,0.0,1,33,15,4.3
7,53.0,1,0.0,4,10,6,4.7
17,37.0,2,3.99,1,29,1,4.1
25,37.0,1,0.0,1,89,3,3.2
33,2.0,1,0.0,1,103,7,3.9
17,26.0,1,0.0,1,29,15,4.1
26,42.0,1,0.0,1,91,10,3.4
25,7.8,1,0.0,1,89,17,3.0
27,3.5,1,0.0,1,93,6,4.6
19,14.0,1,0.0,1,19,6,4.6
26,5.1,1,0.0,1,91,6,4.1
5,1.9,1,0.0,1,7,13,3.1
19,38.0,1,0.0,3,45,11,3.4
23,3.0,1,0.0,1,88,7,4.2
26,2.2,1,0.0,1,91,7,4.2
26,3.5,1,0.0,1,91,4,3.0
19,4.0,1,0.0,1,33,4,2.4
21,27.0,1,0.0,4,86,6,4.1
7,13.0,1,0.0,1,10,11,2.9
21,21.0,1,0.0,2,86,6,4.0
28,3.5,1,0.0,1,94,4,4.0
28,22.0,1,0.0,1,94,11,3.8
19,7.2,1,0.0,1,19,6,2.4
27,4.8,1,0.0,1,93,4,4.4
12,13.0,1,0.0,1,24,3,3.7
21,7.5,1,0.0,2,86,1,4.3
21,5.4,1,0.0,4,86,1,4.6
19,30.0,1,0.0,1,37,1,4.2
17,0.0,2,2.49,1,29,9,4.8
19,0.196,1,0.0,1,19,4,3.6
19,0.0,1,0.0,2,19,6,3.2
17,16.0,1,0.0,1,29,2,4.0
18,3.8,1,0.0,1,32,1,3.5
33,17.0,1,0.0,1,103,11,4.4
26,26.0,1,0.0,1,91,2,2.5
19,28.0,1,0.0,1,13,2,3.9
19,0.0,1,0.0,2,19,9,4.4
18,38.0,1,0.0,2,36,6,4.2
31,17.0,1,0.0,2,100,1,4.2
4,20.0,1,0.0,1,6,1,4.3
19,6.9,1,0.0,2,19,5,4.1
7,0.0,1,0.0,1,10,9,4.3
18,59.0,1,0.0,2,48,12,4.2
18,67.0,1,0.0,3,36,1,4.2
18,61.0,1,0.0,4,36,6,3.9
19,0.0,1,0.0,2,19,9,3.9
31,0.0,1,0.0,1,100,4,4.4
31,1.6,1,0.0,1,100,7,3.8
5,0.0,1,0.0,1,7,9,4.5
31,3.7,1,0.0,1,100,6,4.2
31,4.9,1,0.0,1,100,6,3.7
31,0.0,1,0.0,2,100,1,4.3
5,30.0,1,0.0,1,7,7,4.3
31,40.0,1,0.0,2,100,6,4.6
19,10.0,1,0.0,1,19,1,3.3
14,100.0,1,0.0,1,26,11,3.6
18,42.0,1,0.0,4,36,4,4.1
19,95.0,1,0.0,1,45,6,3.8
23,28.0,1,0.0,1,88,3,3.3
19,4.2,2,7.99,2,49,7,4.5
27,3.6,1,0.0,1,93,1,4.8
31,0.0,1,0.0,1,100,9,4.6
21,4.6,1,0.0,2,86,1,4.3
27,7.9,1,0.0,1,93,4,4.5
24,0.0,2,3.99,1,39,9,4.2
27,4.3,1,0.0,3,93,1,3.8
21,3.6,1,0.0,1,86,15,4.7
19,5.9,1,0.0,1,19,7,4.2
19,35.0,1,0.0,2,38,15,4.3
19,1.8,1,0.0,1,19,3,4.7
27,9.5,1,0.0,1,93,5,4.7
19,19.0,1,0.0,1,19,2,3.6
18,25.0,2,0.99,4,36,2,4.2
18,37.0,1,0.0,4,36,6,4.0
19,3.6,1,0.0,4,19,7,4.3
19,17.0,2,14.99,2,49,4,4.7
7,0.0,1,0.0,1,10,9,4.2
19,2.9,1,0.0,1,19,15,4.6
27,3.4,1,0.0,1,93,7,4.8
4,0.0,1,0.0,2,6,9,4.6
30,2.9,2,1.99,1,99,6,3.8
33,0.0,1,0.0,1,103,9,4.6
21,0.0,1,0.0,4,86,9,4.3
30,3.5,1,0.0,1,99,6,4.2
28,37.0,1,0.0,1,94,7,4.5
21,1.5,2,0.99,1,86,16,3.2
18,0.0,1,0.0,1,41,9,4.3
19,47.0,1,0.0,3,49,6,4.3
6,0.0,1,0.0,2,8,9,4.5
30,11.0,1,0.0,1,99,1,4.4
31,9.1,1,0.0,1,100,8,1.9
7,32.0,1,0.0,1,10,1,4.4
31,16.0,1,0.0,1,100,5,2.5
26,2.5,1,0.0,1,91,11,4.2
26,6.7,1,0.0,1,91,7,4.3
26,1.9,1,0.0,1,91,10,4.0
26,0.0,1,0.0,1,91,9,4.5
5,27.0,1,0.0,1,7,11,4.8
26,0.079,1,0.0,1,91,8,4.2
27,7.6,1,0.0,1,93,6,4.7
17,8.2,1,0.0,1,29,1,4.4
13,33.0,1,0.0,1,25,3,4.4
26,3.1,1,0.0,1,91,6,4.4
7,27.0,1,0.0,1,10,7,4.6
4,0.0,1,0.0,2,6,9,4.6
23,1.5,1,0.0,1,88,8,4.2
21,0.0,1,0.0,2,86,9,4.5
27,4.5,2,1.99,1,93,15,4.0
25,0.0,1,0.0,1,89,9,4.4
18,43.0,1,0.0,1,41,3,4.2
26,21.0,1,0.0,1,91,6,4.5
21,0.0,1,0.0,2,86,9,4.6
26,0.0,1,0.0,1,91,9,4.4
1,4.4,1,0.0,1,1,6,4.7
26,16.0,1,0.0,1,91,6,4.2
26,13.0,1,0.0,1,91,17,4.4
19,34.0,1,0.0,1,35,6,3.2
26,8.3,1,0.0,1,91,3,4.1
7,2.5,1,0.0,1,10,7,4.0
1,3.5,2,1.99,1,1,6,4.7
26,6.4,1,0.0,1,91,17,4.6
26,4.3,1,0.0,1,91,7,4.6
26,6.3,1,0.0,1,91,6,4.7
1,8.6,2,1.99,1,1,6,4.8
26,1.9,1,0.0,1,91,6,4.6
26,0.118,1,0.0,1,91,1,4.2
18,49.0,1,0.0,1,42,7,4.3
19,3.7,1,0.0,1,19,4,3.3
1,3.5,2,1.99,1,1,6,4.7
19,53.0,1,0.0,2,33,11,4.5
27,8.0,1,0.0,1,93,8,4.0
18,0.0,1,0.0,2,106,7,4.5
18,27.0,1,0.0,3,46,6,4.2
27,24.0,2,0.99,1,93,6,4.6
19,11.0,1,0.0,1,45,9,4.2
27,3.2,1,0.0,1,93,6,4.7
27,3.7,1,0.0,1,93,7,4.7
26,1.2,2,0.99,1,91,3,4.2
26,8.4,1,0.0,1,91,3,4.3
27,31.0,1,0.0,1,93,6,4.3
18,45.0,1,0.0,2,36,10,4.5
18,56.0,1,0.0,2,32,7,4.4
27,26.0,2,0.99,1,93,6,4.5
4,17.0,1,0.0,1,6,5,4.6
26,6.9,2,3.99,1,91,6,4.3
19,0.0,1,0.0,1,45,9,3.8
18,99.0,1,0.0,4,36,4,4.5
18,47.0,1,0.0,1,32,6,4.5
27,36.0,1,0.0,1,93,3,3.9
25,21.0,1,0.0,1,89,6,4.0
19,3.0,1,0.0,1,33,15,2.7
19,8.5,2,1.49,1,38,4,4.5
26,2.0,2,1.99,1,91,17,4.0
17,15.0,1,0.0,1,29,17,2.9
19,50.0,1,0.0,1,19,13,4.6
19,17.0,1,0.0,2,19,11,4.4
27,0.0,1,0.0,1,93,9,4.5
19,1.9,1,0.0,1,13,1,4.6
19,70.0,1,0.0,1,63,7,4.4
31,0.0,1,0.0,2,100,9,4.3
19,41.0,1,0.0,1,19,6,4.4
19,99.0,1,0.0,2,45,6,4.2
19,96.0,1,0.0,2,33,6,4.8
7,16.0,1,0.0,1,10,3,4.3
18,84.0,1,0.0,2,36,7,4.3
26,5.0,1,0.0,1,91,7,4.6
26,5.0,1,0.0,1,91,7,4.6
19,0.0,1,0.0,1,15,9,4.2
19,0.0,1,0.0,2,19,6,4.2
18,99.0,1,0.0,2,36,4,4.1
18,99.0,1,0.0,2,36,4,4.4
26,26.0,1,0.0,1,91,6,4.5
27,0.0,1,0.0,1,93,9,4.4
28,0.0,1,0.0,2,94,9,4.4
19,0.0,1,0.0,1,13,9,4.2
27,0.0,1,0.0,1,93,9,4.5
19,37.0,2,2.99,2,37,10,4.6
26,0.0,1,0.0,1,91,9,4.5
26,9.0,1,0.0,2,91,1,4.6
18,88.0,1,0.0,4,36,6,4.0
19,87.0,1,0.0,2,37,8,4.5
19,78.0,1,0.0,2,37,1,4.2
19,67.0,1,0.0,3,37,1,3.9
18,59.0,1,0.0,2,32,7,4.7
21,0.0,1,0.0,1,86,9,4.4
26,1.4,1,0.0,1,91,10,4.5
18,59.0,1,0.0,2,36,7,4.3
23,47.0,1,0.0,4,88,6,4.4
19,76.0,1,0.0,2,37,1,4.2
18,62.0,1,0.0,4,36,1,3.9
18,80.0,1,0.0,2,36,1,4.1
26,3.8,1,0.0,1,91,11,2.2
18,56.0,1,0.0,2,36,1,4.2
19,72.0,1,0.0,2,37,6,4.2
17,25.0,1,0.0,1,29,3,2.8
18,79.0,1,0.0,1,36,3,3.9
19,98.0,1,0.0,2,37,7,4.3
27,68.0,2,1.49,1,93,1,4.8
18,91.0,1,0.0,3,36,3,4.3
18,44.0,1,0.0,4,36,2,4.1
18,96.0,1,0.0,2,36,7,4.2
18,61.0,1,0.0,1,46,7,4.4
18,0.0,1,0.0,2,36,3,4.1
19,19.0,1,0.0,2,37,1,4.6
27,8.8,1,0.0,1,93,7,4.3
18,96.0,2,0.99,2,36,4,4.3
23,7.7,1,0.0,1,88,7,3.8
26,0.0,2,2.5,1,91,9,4.8
27,2.2,1,0.0,1,93,13,3.8
18,16.0,1,0.0,2,36,7,3.9
18,29.0,1,0.0,3,36,4,4.3
18,24.0,1,0.0,1,36,3,4.3
27,4.3,1,0.0,1,93,11,4.3
19,48.0,1,0.0,1,33,7,4.1
27,2.3,1,0.0,2,93,4,4.2
14,13.0,1,0.0,1,26,2,4.9
14,7.6,1,0.0,1,26,7,4.5
19,99.0,1,0.0,1,38,3,4.6
19,22.0,1,0.0,1,33,7,3.8
14,12.0,1,0.0,1,26,7,4.7
19,88.0,1,0.0,1,49,11,4.5
19,91.0,1,0.0,1,38,11,4.7
19,99.0,1,0.0,1,33,6,4.5
14,10.0,1,0.0,1,26,2,4.8
14,0.0,1,0.0,1,26,9,4.6
19,57.0,1,0.0,1,33,6,4.6
31,18.0,1,0.0,1,100,3,4.3
14,33.0,1,0.0,1,26,6,4.8
14,8.2,1,0.0,1,26,1,3.4
14,0.0,2,1.99,1,26,9,4.6
18,46.0,1,0.0,1,32,6,4.4
19,63.0,1,0.0,1,49,3,4.5
31,0.239,1,0.0,1,100,5,4.4
14,0.0,1,0.0,1,26,9,4.4
14,0.0,1,0.0,1,26,9,4.6
18,48.0,1,0.0,1,32,6,4.2
14,0.0,1,0.0,1,26,9,4.3
19,48.0,1,0.0,1,38,6,4.3
22,18.0,1,0.0,1,87,6,3.8
19,8.3,1,0.0,1,56,1,3.9
19,54.0,1,0.0,1,33,4,4.3
14,0.0,1,0.0,1,26,1,4.8
19,30.0,1,0.0,1,33,6,4.2
19,8.3,2,1.59,1,56,1,4.5
14,23.0,1,0.0,1,26,6,4.8
14,8.4,1,0.0,1,26,6,4.6
18,82.0,1,0.0,1,42,6,4.2
26,5.0,1,0.0,1,91,11,4.2
23,17.0,1,0.0,1,88,5,4.0
18,45.0,1,0.0,1,32,6,4.3
14,40.0,1,0.0,1,26,1,4.8
14,7.0,1,0.0,1,26,7,4.1
14,3.8,1,0.0,1,26,6,4.7
14,15.0,1,0.0,1,26,6,4.8
14,8.5,1,0.0,1,26,15,4.0
14,0.371,1,0.0,1,26,6,3.5
26,5.2,1,0.0,1,91,1,3.8
5,0.0,1,0.0,1,7,9,3.5
26,13.0,1,0.0,1,91,10,3.3
18,92.0,2,1.99,2,36,6,3.7
26,2.0,1,0.0,1,91,6,3.3
26,5.0,1,0.0,1,91,4,3.4
19,1.8,1,0.0,1,19,10,1.8
19,1.7,1,0.0,1,19,10,1.6
17,24.0,1,0.0,1,29,3,1.9
26,23.0,1,0.0,1,91,4,3.6
26,5.1,1,0.0,1,91,5,3.4
26,7.9,1,0.0,1,91,10,3.2
26,7.8,1,0.0,1,91,7,2.5
26,4.2,1,0.0,1,91,5,4.7
26,18.0,1,0.0,1,91,1,2.6
26,3.3,1,0.0,1,91,17,2.8
26,7.7,1,0.0,1,91,1,3.9
4,3.1,1,0.0,1,6,7,4.2
26,27.0,1,0.0,1,91,2,3.9
28,0.22,1,0.0,1,94,8,4.0
26,26.0,1,0.0,1,91,2,3.5
26,3.0,1,0.0,1,91,5,3.1
26,28.0,1,0.0,1,91,2,3.7
26,11.0,1,0.0,1,91,7,3.6
17,6.1,1,0.0,1,29,7,3.4
26,26.0,1,0.0,1,91,2,4.0
26,5.0,1,0.0,1,91,4,3.7
5,2.1,1,0.0,1,7,6,1.7
28,6.1,1,0.0,1,94,1,2.4
17,2.2,1,0.0,1,29,6,4.3
32,14.0,1,0.0,3,102,6,4.2
19,2.3,1,0.0,1,19,1,3.3
26,28.0,1,0.0,1,91,2,4.1
27,3.0,1,0.0,1,93,6,4.1
15,9.7,1,0.0,1,27,10,3.4
26,3.4,1,0.0,1,91,7,3.0
19,3.9,1,0.0,1,19,7,3.0
26,9.4,1,0.0,1,91,3,2.2
26,26.0,1,0.0,1,91,2,3.7
26,27.0,1,0.0,1,91,2,3.7
23,4.4,2,9.99,1,88,6,4.8
26,26.0,1,0.0,1,91,2,3.7
26,3.2,1,0.0,1,91,1,3.6
26,7.0,1,0.0,1,91,1,3.7
7,0.0,1,0.0,1,10,9,4.4
28,1.4,1,0.0,1,94,4,3.8
26,1.7,1,0.0,1,91,6,3.7
32,0.0,1,0.0,1,102,9,3.7
31,0.0,2,1.49,1,100,9,4.8
26,1.5,1,0.0,1,91,11,4.2
7,39.0,1,0.0,1,10,6,4.1
7,6.1,1,0.0,1,10,7,4.6
26,4.3,1,0.0,1,91,9,4.1
31,0.0,2,1.99,1,100,6,4.3
14,8.3,2,2.99,1,26,3,3.9
26,0.73,1,0.0,1,91,4,3.8
7,2.1,1,0.0,1,10,11,4.0
30,26.0,2,2.99,1,99,1,4.5
28,0.756,1,0.0,1,94,7,4.6
28,3.2,1,0.0,1,94,11,4.1
26,4.1,2,1.99,1,91,5,4.4
6,20.0,1,0.0,2,8,1,3.7
26,3.6,1,0.0,1,91,6,3.9
7,44.0,1,0.0,1,10,6,3.9
30,26.0,2,2.99,1,99,3,4.5
18,17.0,2,3.99,1,46,6,4.5
26,1.1,2,2.99,1,91,3,4.4
28,2.9,1,0.0,1,94,7,4.3
19,24.0,1,0.0,1,13,2,4.5
31,14.0,1,0.0,1,100,11,4.7
28,6.9,1,0.0,1,94,6,4.7
5,12.0,1,0.0,1,7,7,4.1
26,0.091,1,0.0,1,91,10,3.3
21,9.4,2,0.99,1,86,6,4.2
26,1.7,1,0.0,1,91,20,4.1
28,0.293,2,6.49,1,94,10,3.4
7,0.0,1,0.0,1,10,6,4.3
18,35.0,1,0.0,1,34,6,4.9
30,3.8,1,0.0,1,99,6,4.5
28,0.017,2,1.29,1,94,10,4.1
17,0.074,1,0.0,1,29,4,4.4
5,20.0,1,0.0,1,7,1,4.3
26,1.1,2,2.99,1,91,6,4.4
26,4.1,1,0.0,1,91,5,3.4
5,13.0,1,0.0,1,7,6,4.1
19,0.014,2,0.99,1,19,9,4.1
26,8.3,1,0.0,1,91,1,3.5
28,9.0,1,0.0,1,94,11,3.8
19,9.0,1,0.0,1,38,13,4.6
26,0.0,1,0.0,1,91,9,4.6
26,3.3,2,0.99,1,91,7,5.0
22,0.0,1,0.0,1,87,9,4.6
22,28.0,1,0.0,1,87,3,4.2
19,19.0,1,0.0,2,19,3,4.0
31,59.0,1,0.0,1,100,3,3.9
19,1.9,1,0.0,1,13,4,3.7
19,12.0,1,0.0,1,38,10,4.3
28,1.8,1,0.0,1,94,5,1.9
18,30.0,1,0.0,1,36,4,4.2
19,0.0,1,0.0,1,33,9,4.2
24,0.0,1,0.0,1,39,9,4.0
18,0.0,1,0.0,2,106,8,4.4
18,18.0,1,0.0,1,36,5,4.2
18,0.0,1,0.0,1,34,9,4.5
18,29.0,1,0.0,2,106,1,4.3
19,26.0,1,0.0,1,33,4,4.4
18,12.0,1,0.0,1,32,19,4.0
18,12.0,2,0.99,1,32,19,4.2
18,17.0,1,0.0,2,32,4,4.3
18,18.0,1,0.0,2,106,4,4.0
18,26.0,1,0.0,1,34,1,4.3
24,0.0,1,0.0,1,39,9,3.9
18,17.0,1,0.0,2,34,4,4.0
18,12.0,1,0.0,1,32,10,3.7
26,0.317,1,0.0,1,91,4,4.1
19,7.5,1,0.0,1,19,3,3.9
18,0.0,1,0.0,1,42,9,4.2
2,66.0,1,0.0,1,4,6,4.4
4,30.0,1,0.0,1,6,1,4.5
18,35.0,1,0.0,3,42,9,3.9
18,26.0,1,0.0,3,42,4,3.9
18,15.0,1,0.0,1,34,4,4.2
18,27.0,1,0.0,1,36,7,4.5
18,39.0,1,0.0,3,36,15,4.1
4,9.1,1,0.0,1,6,15,4.7
31,35.0,1,0.0,1,100,2,4.4
11,5.1,1,0.0,1,23,1,4.7
19,6.7,1,0.0,1,13,15,4.7
18,37.0,1,0.0,1,42,4,4.0
23,3.9,1,0.0,1,88,27,3.9
24,7.6,1,0.0,1,39,10,3.8
25,0.0,1,0.0,1,89,9,3.9
18,6.6,1,0.0,1,46,5,4.4
31,32.0,1,0.0,1,100,17,4.5
22,0.078,1,0.0,1,87,4,3.8
23,1.2,2,19.99,1,88,6,3.5
23,15.0,1,0.0,1,88,1,4.2
32,18.0,1,0.0,1,102,3,4.7
14,15.0,1,0.0,1,26,3,2.0
19,19.0,2,4.99,1,45,8,4.3
6,4.1,1,0.0,1,8,6,2.8
23,5.6,1,0.0,1,88,7,4.0
19,3.5,1,0.0,1,19,7,3.9
20,6.4,1,0.0,1,85,5,4.2
23,3.0,1,0.0,1,88,1,3.4
20,0.924,1,0.0,2,85,15,4.5
12,11.0,1,0.0,1,24,6,4.7
26,4.9,1,0.0,1,91,11,2.0
19,0.0,1,0.0,4,19,9,4.4
22,1.3,1,0.0,1,87,7,4.7
26,4.7,1,0.0,1,91,1,3.3
32,3.1,1,0.0,1,102,7,4.1
23,0.0,1,0.0,1,88,9,4.2
23,0.0,1,0.0,1,88,9,4.4
23,0.266,1,0.0,1,88,10,3.7
23,2.0,1,0.0,1,88,1,4.3
23,4.1,1,0.0,1,88,7,3.9
17,3.4,1,0.0,1,29,7,5.0
23,13.0,1,0.0,1,88,7,4.1
32,46.0,1,0.0,1,102,6,4.8
23,3.9,1,0.0,1,88,20,4.0
23,0.0,1,0.0,1,88,7,4.1
23,3.5,1,0.0,1,88,1,3.8
19,0.0,1,0.0,2,19,9,4.6
23,0.0,1,0.0,1,88,11,4.3
18,17.0,1,0.0,2,36,4,4.1
24,17.0,1,0.0,1,39,6,4.6
4,11.0,1,0.0,2,6,3,4.1
26,0.0,1,0.0,1,91,9,4.4
19,64.0,1,0.0,3,37,1,4.2
17,10.0,1,0.0,1,29,7,4.1
23,35.0,1,0.0,1,88,1,4.3
23,12.0,1,0.0,1,88,17,4.3
23,2.4,1,0.0,1,88,3,4.0
7,3.7,2,4.99,1,10,1,4.5
4,6.3,1,0.0,1,6,4,4.1
18,22.0,1,0.0,1,46,8,3.8
7,3.7,1,0.0,1,10,1,4.5
28,44.0,1,0.0,1,94,6,4.1
4,9.7,1,0.0,1,6,1,3.9
26,2.7,1,0.0,1,91,11,3.7
19,47.0,2,0.99,1,45,6,4.5
19,56.0,1,0.0,1,45,6,4.4
12,24.0,1,0.0,1,24,5,3.4
28,16.0,1,0.0,1,94,3,2.3
22,6.5,1,0.0,1,87,11,4.7
18,27.0,1,0.0,1,42,6,3.4
5,36.0,1,0.0,1,7,1,4.7
17,8.6,1,0.0,1,29,6,5.0
28,15.0,1,0.0,1,94,3,3.6
21,13.0,1,0.0,2,86,1,5.0
16,15.0,1,0.0,1,28,1,4.3
5,74.0,1,0.0,1,7,7,5.0
4,6.9,1,0.0,1,6,1,4.1
26,8.7,1,0.0,1,91,7,4.1
19,0.818,1,0.0,1,19,2,4.5
14,59.0,1,0.0,1,26,3,3.4
26,0.0,1,0.0,1,91,9,2.9
27,59.0,1,0.0,1,93,3,4.6
20,27.0,1,0.0,1,85,1,5.0
19,10.0,1,0.0,1,33,7,3.9
26,0.081,2,4.99,1,91,14,3.9
20,28.0,1,0.0,1,85,1,5.0
19,9.8,1,0.0,1,33,7,4.1
20,28.0,1,0.0,1,85,1,5.0
19,0.318,1,0.0,1,19,4,3.0
7,5.4,1,0.0,2,10,11,4.0
20,28.0,1,0.0,1,85,1,1.0
20,29.0,1,0.0,1,85,1,4.0
20,27.0,1,0.0,1,85,1,4.0
18,86.0,1,0.0,2,36,17,3.8
24,5.7,1,0.0,1,39,17,3.5
20,27.0,1,0.0,1,85,1,2.6
18,9.1,1,0.0,1,36,4,3.4
19,35.0,1,0.0,4,19,3,4.5
1,5.9,1,0.0,1,1,11,3.4
19,1.2,1,0.0,1,19,7,3.8
19,39.0,2,1.99,1,45,4,3.0
19,27.0,1,0.0,1,19,7,4.4
19,3.2,1,0.0,1,19,7,4.0
19,4.2,1,0.0,1,13,7,3.9
19,31.0,1,0.0,1,38,6,4.6
26,3.9,1,0.0,1,91,6,3.8
19,25.0,1,0.0,3,19,1,3.8
26,0.0,1,0.0,1,91,9,4.0
20,69.0,1,0.0,1,85,12,4.6
26,4.3,1,0.0,1,91,13,3.6
28,9.8,1,0.0,1,94,11,4.4
3,13.0,1,0.0,1,5,6,3.1
33,16.0,1,0.0,1,103,6,4.2
19,4.2,1,0.0,1,13,6,4.6
26,99.0,1,0.0,1,91,6,4.0
32,2.3,1,0.0,1,102,3,5.0
19,3.6,1,0.0,1,19,1,3.3
28,26.0,1,0.0,1,94,1,4.1
28,3.2,1,0.0,1,94,6,3.6
19,2.8,1,0.0,1,19,7,3.2
28,8.3,1,0.0,1,94,11,4.4
23,0.0,1,0.0,1,88,12,4.0
26,3.8,1,0.0,1,91,7,4.4
28,3.4,1,0.0,1,94,1,4.5
19,3.5,1,0.0,1,33,4,4.3
27,1.9,1,0.0,1,93,1,4.7
19,3.3,1,0.0,1,13,6,4.4
23,0.0,1,0.0,1,88,11,4.4
23,7.1,1,0.0,1,88,3,4.4
21,7.9,1,0.0,1,86,11,3.7
19,1.4,1,0.0,1,19,10,3.3
28,7.5,1,0.0,1,94,6,3.7
23,4.3,2,2.99,1,88,11,3.0
28,2.8,1,0.0,1,94,1,2.6
28,48.0,1,0.0,1,94,1,3.5
19,14.0,1,0.0,1,19,4,3.9
19,5.7,2,2.49,1,37,7,4.6
17,0.939,1,0.0,1,29,15,3.8
19,58.0,1,0.0,1,35,6,4.6
18,42.0,2,1.99,1,32,7,4.4
19,35.0,1,0.0,1,56,6,4.5
19,43.0,1,0.0,1,33,17,4.5
21,63.0,1,0.0,2,86,1,4.7
19,60.0,1,0.0,1,37,6,4.4
23,2.8,1,0.0,1,88,6,5.0
19,32.0,1,0.0,1,44,3,2.8
19,7.3,1,0.0,1,13,4,4.6
12,5.3,1,0.0,1,24,3,2.8
4,50.0,2,3.99,1,6,10,5.0
23,7.5,1,0.0,1,88,20,5.0
18,26.0,1,0.0,1,47,4,2.8
18,4.2,1,0.0,2,34,8,3.8
19,31.0,1,0.0,1,38,6,4.1
31,1.7,1,0.0,1,100,11,4.8
22,0.169,1,0.0,1,87,10,5.0
19,63.0,2,4.99,1,13,4,5.0
22,0.045,1,0.0,1,87,10,4.4
17,22.0,1,0.0,1,29,6,5.0
27,3.6,2,0.99,1,93,17,4.1
1,25.0,1,0.0,1,1,6,4.8
27,35.0,2,0.99,1,93,6,4.8
1,3.6,1,0.0,1,1,7,4.0
27,35.0,2,0.99,1,93,6,5.0
19,91.0,1,0.0,1,35,1,4.6
27,31.0,2,0.99,1,93,6,5.0
19,67.0,1,0.0,1,35,1,4.5
19,8.2,1,0.0,1,19,6,5.0
19,48.0,1,0.0,1,19,1,4.4
19,14.0,1,0.0,3,45,5,4.0
19,2.9,1,0.0,3,19,8,3.9
27,4.4,1,0.0,1,93,6,4.1
18,89.0,1,0.0,1,32,3,4.8
19,13.0,1,0.0,1,19,7,4.3
19,3.8,1,0.0,1,19,7,3.9
27,15.0,1,0.0,2,93,6,4.5
19,25.0,1,0.0,2,19,4,3.7
18,34.0,1,0.0,2,36,1,4.3
27,6.8,1,0.0,1,93,6,4.2
18,24.0,1,0.0,1,36,4,3.7
17,3.4,1,0.0,1,29,1,3.8
19,24.0,1,0.0,1,45,6,4.6
27,46.0,1,0.0,1,93,1,3.3
19,33.0,1,0.0,1,45,6,3.0
18,43.0,1,0.0,2,36,4,3.9
18,56.0,1,0.0,2,36,7,4.2
26,2.8,1,0.0,1,91,10,3.9
19,26.0,1,0.0,1,45,6,4.1
27,8.8,1,0.0,4,93,1,4.6
7,4.2,1,0.0,1,10,10,4.4
26,7.0,1,0.0,1,91,3,3.8
18,38.0,1,0.0,2,32,4,4.4
31,2.1,1,0.0,1,100,7,4.9
19,12.0,1,0.0,2,19,6,3.6
2,58.0,1,0.0,1,4,4,4.3
19,18.0,1,0.0,1,13,8,3.6
18,20.0,1,0.0,2,32,7,4.1
32,8.0,1,0.0,3,102,6,3.4
19,3.0,1,0.0,1,13,6,4.5
24,12.0,1,0.0,1,39,2,4.7
24,8.0,1,0.0,3,39,6,4.5
25,28.0,1,0.0,1,89,7,4.4
19,29.0,1,0.0,1,13,3,4.3
4,4.7,1,0.0,1,6,7,4.6
25,40.0,1,0.0,1,89,3,4.2
4,14.0,1,0.0,1,6,7,4.8
17,0.0,1,0.0,1,29,9,4.6
4,16.0,1,0.0,1,6,7,4.8
4,9.7,1,0.0,1,6,4,4.6
4,49.0,1,0.0,1,6,10,4.6
19,3.7,1,0.0,2,19,1,4.6
32,0.0,1,0.0,1,102,9,4.1
4,27.0,1,0.0,1,6,6,4.7
19,3.6,1,0.0,1,13,4,4.7
19,5.3,1,0.0,1,13,7,4.8
28,2.4,1,0.0,1,94,5,3.6
19,8.5,1,0.0,1,13,7,4.7
19,6.7,1,0.0,1,13,10,4.6
4,0.0,1,0.0,1,6,9,4.5
32,9.0,1,0.0,1,102,6,4.7
19,0.266,1,0.0,1,13,10,4.5
14,0.0,1,0.0,1,26,9,4.3
4,27.0,1,0.0,1,6,4,4.5
4,67.0,1,0.0,1,6,1,4.8
19,22.0,1,0.0,1,13,1,4.7
4,11.0,2,4.49,1,6,10,4.7
4,68.0,1,0.0,1,6,6,4.7
19,40.0,1,0.0,1,13,8,4.7
17,15.0,1,0.0,3,29,6,4.7
4,0.0,1,0.0,1,6,9,4.7
4,23.0,1,0.0,1,6,10,4.7
